cprs_id,platform,platform_id,name,url,contest_id,difficulty_raw,difficulty_normalized,tags_original_str,tags_unified_str,solve_count,acceptance_rate,is_premium
cf:1399E1,codeforces,1399E1,Weights Division (easy version),https://codeforces.com/problemset/problem/1399/E1,1399,2000.0,0.4444444444444444,data structures|dfs and similar|greedy|trees,data_structures|dfs|greedy|trees,6368.0,,False
cf:1399D,codeforces,1399D,Binary String To Subsequences,https://codeforces.com/problemset/problem/1399/D,1399,1500.0,0.25925925925925924,constructive algorithms|data structures|greedy|implementation,constructive|data_structures|greedy|implementation,20000.0,,False
cf:1399C,codeforces,1399C,Boats Competition,https://codeforces.com/problemset/problem/1399/C,1399,1200.0,0.14814814814814814,brute force|greedy|two pointers,brute_force|greedy|two_pointers,33060.0,,False
cf:1399B,codeforces,1399B,Gifts Fixing,https://codeforces.com/problemset/problem/1399/B,1399,800.0,0.0,greedy,greedy,47129.0,,False
cf:1399A,codeforces,1399A,Remove Smallest,https://codeforces.com/problemset/problem/1399/A,1399,800.0,0.0,greedy|sortings,greedy|sorting,81921.0,,False
cf:1398G,codeforces,1398G,Running Competition,https://codeforces.com/problemset/problem/1398/G,1398,2600.0,0.6666666666666666,bitmasks|fft|math|number theory,bitmask|fft|math|number_theory,1294.0,,False
cf:1398F,codeforces,1398F,Controversial Rounds,https://codeforces.com/problemset/problem/1398/F,1398,2500.0,0.6296296296296297,binary search|data structures|dp|greedy|two pointers,binary_search|data_structures|dynamic_programming|greedy|two_pointers,1404.0,,False
cf:1398E,codeforces,1398E,Two Types of Spells,https://codeforces.com/problemset/problem/1398/E,1398,2200.0,0.5185185185185185,binary search|data structures|greedy|implementation|math|sortings,binary_search|data_structures|greedy|implementation|math|sorting,2606.0,,False
cf:1398D,codeforces,1398D,Colored Rectangles,https://codeforces.com/problemset/problem/1398/D,1398,1800.0,0.37037037037037035,dp|greedy|sortings,dynamic_programming|greedy|sorting,12622.0,,False
cf:1398C,codeforces,1398C,Good Subarrays,https://codeforces.com/problemset/problem/1398/C,1398,1600.0,0.2962962962962963,data structures|dp|math,data_structures|dynamic_programming|math,37809.0,,False
cf:1398B,codeforces,1398B,Substring Removal Game,https://codeforces.com/problemset/problem/1398/B,1398,800.0,0.0,games|greedy|sortings,game_theory|greedy|sorting,26052.0,,False
cf:1398A,codeforces,1398A,Bad Triangle,https://codeforces.com/problemset/problem/1398/A,1398,800.0,0.0,geometry|math,geometry|math,28866.0,,False
cf:1397B,codeforces,1397B,Power Sequence,https://codeforces.com/problemset/problem/1397/B,1397,1500.0,0.25925925925925924,brute force|math|number theory|sortings,brute_force|math|number_theory|sorting,15535.0,,False
cf:1397A,codeforces,1397A,Juggling Letters,https://codeforces.com/problemset/problem/1397/A,1397,800.0,0.0,greedy|strings,greedy|strings,29906.0,,False
cf:1396E,codeforces,1396E,Distance Matching,https://codeforces.com/problemset/problem/1396/E,1396,3200.0,0.8888888888888888,constructive algorithms|dfs and similar|trees,constructive|dfs|trees,437.0,,False
cf:1396D,codeforces,1396D,Rainbow Rectangles,https://codeforces.com/problemset/problem/1396/D,1396,3300.0,0.9259259259259259,data structures|sortings|two pointers,data_structures|sorting|two_pointers,344.0,,False
cf:1396C,codeforces,1396C,Monster Invaders,https://codeforces.com/problemset/problem/1396/C,1396,2300.0,0.5555555555555556,dp|greedy|implementation,dynamic_programming|greedy|implementation,2796.0,,False
cf:1396B,codeforces,1396B,Stoned Game,https://codeforces.com/problemset/problem/1396/B,1396,1800.0,0.37037037037037035,brute force|constructive algorithms|games|greedy,brute_force|constructive|game_theory|greedy,13116.0,,False
cf:1396A,codeforces,1396A,Multiples of Length,https://codeforces.com/problemset/problem/1396/A,1396,1600.0,0.2962962962962963,constructive algorithms|greedy|number theory,constructive|greedy|number_theory,16773.0,,False
cf:1395C,codeforces,1395C,Boboniu and Bit Operations,https://codeforces.com/problemset/problem/1395/C,1395,1600.0,0.2962962962962963,bitmasks|brute force|dp|greedy,bitmask|brute_force|dynamic_programming|greedy,15320.0,,False
cf:1395B,codeforces,1395B,Boboniu Plays Chess,https://codeforces.com/problemset/problem/1395/B,1395,1100.0,0.1111111111111111,constructive algorithms,constructive,16408.0,,False
cf:1395A,codeforces,1395A,Boboniu Likes to Color Balls,https://codeforces.com/problemset/problem/1395/A,1395,1000.0,0.07407407407407407,brute force|math,brute_force|math,25595.0,,False
cf:1394E,codeforces,1394E,Boboniu and Banknote Collection,https://codeforces.com/problemset/problem/1394/E,1394,3500.0,1.0,strings,strings,168.0,,False
cf:1394D,codeforces,1394D,Boboniu and Jianghu,https://codeforces.com/problemset/problem/1394/D,1394,2800.0,0.7407407407407407,dp|greedy|sortings|trees,dynamic_programming|greedy|sorting|trees,1248.0,,False
cf:1394C,codeforces,1394C,Boboniu and String,https://codeforces.com/problemset/problem/1394/C,1394,2600.0,0.6666666666666666,binary search|geometry|ternary search,binary_search|geometry|other:ternary search,1228.0,,False
cf:1394B,codeforces,1394B,Boboniu Walks on Graph,https://codeforces.com/problemset/problem/1394/B,1394,2300.0,0.5555555555555556,brute force|dfs and similar|graphs|hashing,brute_force|dfs|graphs|hashing,2151.0,,False
cf:1394A,codeforces,1394A,Boboniu Chats with Du,https://codeforces.com/problemset/problem/1394/A,1394,1800.0,0.37037037037037035,dp|greedy|sortings|two pointers,dynamic_programming|greedy|sorting|two_pointers,7145.0,,False
cf:1393E2,codeforces,1393E2,Twilight and Ancient Scroll (harder version),https://codeforces.com/problemset/problem/1393/E2,1393,3200.0,0.8888888888888888,dp|hashing|implementation|string suffix structures|strings|two pointers,dynamic_programming|hashing|implementation|other:string suffix structures|strings|two_pointers,446.0,,False
cf:1393E1,codeforces,1393E1,Twilight and Ancient Scroll (easier version),https://codeforces.com/problemset/problem/1393/E1,1393,2800.0,0.7407407407407407,dp|hashing|implementation|string suffix structures|strings,dynamic_programming|hashing|implementation|other:string suffix structures|strings,449.0,,False
cf:1393D,codeforces,1393D,Rarity and New Dress,https://codeforces.com/problemset/problem/1393/D,1393,2100.0,0.48148148148148145,dfs and similar|dp|implementation|shortest paths,dfs|dynamic_programming|implementation|shortest_paths,4199.0,,False
cf:1393C,codeforces,1393C,Pinkie Pie Eats Patty-cakes,https://codeforces.com/problemset/problem/1393/C,1393,1700.0,0.3333333333333333,constructive algorithms|greedy|math|sortings,constructive|greedy|math|sorting,11082.0,,False
cf:1393B,codeforces,1393B,Applejack and Storages,https://codeforces.com/problemset/problem/1393/B,1393,1400.0,0.2222222222222222,constructive algorithms|data structures|greedy|implementation,constructive|data_structures|greedy|implementation,17416.0,,False
cf:1393A,codeforces,1393A,"Rainbow Dash, Fluttershy and Chess Coloring",https://codeforces.com/problemset/problem/1393/A,1393,800.0,0.0,greedy|math,greedy|math,20849.0,,False
cf:1392I,codeforces,1392I,Kevin and Grid,https://codeforces.com/problemset/problem/1392/I,1392,3300.0,0.9259259259259259,fft|graphs|math,fft|graphs|math,233.0,,False
cf:1392H,codeforces,1392H,ZS Shuffles Cards,https://codeforces.com/problemset/problem/1392/H,1392,3000.0,0.8148148148148148,combinatorics|dp|math|probabilities,combinatorics|dynamic_programming|math|probability,1001.0,,False
cf:1392G,codeforces,1392G,Omkar and Pies,https://codeforces.com/problemset/problem/1392/G,1392,2900.0,0.7777777777777778,bitmasks|dfs and similar|dp|math|shortest paths,bitmask|dfs|dynamic_programming|math|shortest_paths,683.0,,False
cf:1392F,codeforces,1392F,Omkar and Landslide,https://codeforces.com/problemset/problem/1392/F,1392,2400.0,0.5925925925925926,binary search|constructive algorithms|data structures|greedy|math,binary_search|constructive|data_structures|greedy|math,2412.0,,False
cf:1392E,codeforces,1392E,Omkar and Duck,https://codeforces.com/problemset/problem/1392/E,1392,2100.0,0.48148148148148145,bitmasks|constructive algorithms|interactive|math,bitmask|constructive|math|other:interactive,3771.0,,False
cf:1392D,codeforces,1392D,Omkar and Bed Wars,https://codeforces.com/problemset/problem/1392/D,1392,1700.0,0.3333333333333333,dp|greedy,dynamic_programming|greedy,9929.0,,False
cf:1392C,codeforces,1392C,Omkar and Waterslide,https://codeforces.com/problemset/problem/1392/C,1392,1200.0,0.14814814814814814,greedy|implementation,greedy|implementation,19685.0,,False
cf:1392B,codeforces,1392B,Omkar and Infinity Clock,https://codeforces.com/problemset/problem/1392/B,1392,800.0,0.0,implementation|math,implementation|math,18935.0,,False
cf:1392A,codeforces,1392A,Omkar and Password,https://codeforces.com/problemset/problem/1392/A,1392,800.0,0.0,greedy|math,greedy|math,21794.0,,False
cf:1391E,codeforces,1391E,Pairs of Pairs,https://codeforces.com/problemset/problem/1391/E,1391,2600.0,0.6666666666666666,constructive algorithms|dfs and similar|graphs|greedy|trees,constructive|dfs|graphs|greedy|trees,1961.0,,False
cf:1391D,codeforces,1391D,505,https://codeforces.com/problemset/problem/1391/D,1391,2000.0,0.4444444444444444,bitmasks|brute force|constructive algorithms|dp|greedy|implementation,bitmask|brute_force|constructive|dynamic_programming|greedy|implementation,5792.0,,False
cf:1391C,codeforces,1391C,Cyclic Permutations ,https://codeforces.com/problemset/problem/1391/C,1391,1500.0,0.25925925925925924,combinatorics|dp|graphs|math,combinatorics|dynamic_programming|graphs|math,16084.0,,False
cf:1391B,codeforces,1391B,Fix You,https://codeforces.com/problemset/problem/1391/B,1391,800.0,0.0,brute force|greedy|implementation,brute_force|greedy|implementation,29978.0,,False
cf:1391A,codeforces,1391A,Suborrays,https://codeforces.com/problemset/problem/1391/A,1391,800.0,0.0,constructive algorithms|math,constructive|math,25098.0,,False
cf:1389G,codeforces,1389G,Directing Edges,https://codeforces.com/problemset/problem/1389/G,1389,2800.0,0.7407407407407407,dfs and similar|dp|graphs|trees,dfs|dynamic_programming|graphs|trees,498.0,,False
cf:1389F,codeforces,1389F,Bicolored Segments,https://codeforces.com/problemset/problem/1389/F,1389,2600.0,0.6666666666666666,data structures|dp|graph matchings|sortings,data_structures|dynamic_programming|other:graph matchings|sorting,1252.0,,False
cf:1389E,codeforces,1389E,Calendar Ambiguity,https://codeforces.com/problemset/problem/1389/E,1389,2200.0,0.5185185185185185,math|number theory,math|number_theory,3740.0,,False
cf:1389D,codeforces,1389D,Segment Intersections,https://codeforces.com/problemset/problem/1389/D,1389,2100.0,0.48148148148148145,brute force|greedy|implementation|math,brute_force|greedy|implementation|math,4563.0,,False
cf:1389C,codeforces,1389C,Good String,https://codeforces.com/problemset/problem/1389/C,1389,1500.0,0.25925925925925924,brute force|dp|greedy|two pointers,brute_force|dynamic_programming|greedy|two_pointers,20713.0,,False
cf:1389B,codeforces,1389B,Array Walk,https://codeforces.com/problemset/problem/1389/B,1389,1600.0,0.2962962962962963,brute force|dp|greedy,brute_force|dynamic_programming|greedy,20779.0,,False
cf:1389A,codeforces,1389A,LCM Problem,https://codeforces.com/problemset/problem/1389/A,1389,800.0,0.0,constructive algorithms|greedy|math|number theory,constructive|greedy|math|number_theory,50788.0,,False
cf:1388E,codeforces,1388E,Uncle Bogdan and Projections,https://codeforces.com/problemset/problem/1388/E,1388,2700.0,0.7037037037037037,data structures|geometry|sortings,data_structures|geometry|sorting,651.0,,False
cf:1388D,codeforces,1388D,Captain Flint and Treasure,https://codeforces.com/problemset/problem/1388/D,1388,2000.0,0.4444444444444444,data structures|dfs and similar|graphs|greedy|implementation|trees,data_structures|dfs|graphs|greedy|implementation|trees,6938.0,,False
cf:1388C,codeforces,1388C,Uncle Bogdan and Country Happiness,https://codeforces.com/problemset/problem/1388/C,1388,1800.0,0.37037037037037035,dfs and similar|greedy|math|trees,dfs|greedy|math|trees,10458.0,,False
cf:1388B,codeforces,1388B,Captain Flint and a Long Voyage,https://codeforces.com/problemset/problem/1388/B,1388,1000.0,0.07407407407407407,greedy|math,greedy|math,22862.0,,False
cf:1388A,codeforces,1388A,Captain Flint and Crew Recruitment,https://codeforces.com/problemset/problem/1388/A,1388,800.0,0.0,brute force|greedy|math|number theory,brute_force|greedy|math|number_theory,26007.0,,False
cf:1387C,codeforces,1387C,Viruses,https://codeforces.com/problemset/problem/1387/C,1387,2900.0,0.7777777777777778,*special|dp|shortest paths|string suffix structures,dynamic_programming|other:*special|other:string suffix structures|shortest_paths,209.0,,False
cf:1387B2,codeforces,1387B2,Village (Maximum),https://codeforces.com/problemset/problem/1387/B2,1387,2500.0,0.6296296296296297,*special|dfs and similar|trees,dfs|other:*special|trees,1300.0,,False
cf:1387B1,codeforces,1387B1,Village (Minimum),https://codeforces.com/problemset/problem/1387/B1,1387,2100.0,0.48148148148148145,*special|dp|greedy|trees,dynamic_programming|greedy|other:*special|trees,1925.0,,False
cf:1387A,codeforces,1387A,Graph,https://codeforces.com/problemset/problem/1387/A,1387,2100.0,0.48148148148148145,*special|binary search|dfs and similar|dp|math|ternary search,binary_search|dfs|dynamic_programming|math|other:*special|other:ternary search,923.0,,False
cf:1386C,codeforces,1386C,Joker,https://codeforces.com/problemset/problem/1386/C,1386,2800.0,0.7407407407407407,*special|bitmasks|data structures|divide and conquer|dsu,bitmask|data_structures|divide_and_conquer|other:*special|other:dsu,665.0,,False
cf:1386B,codeforces,1386B,Mixture,https://codeforces.com/problemset/problem/1386/B,1386,2900.0,0.7777777777777778,*special|data structures|geometry|math|sortings,data_structures|geometry|math|other:*special|sorting,141.0,,False
cf:1386A,codeforces,1386A,Colors,https://codeforces.com/problemset/problem/1386/A,1386,2700.0,0.7037037037037037,*special|binary search|constructive algorithms|interactive,binary_search|constructive|other:*special|other:interactive,353.0,,False
cf:1385G,codeforces,1385G,Columns Swaps,https://codeforces.com/problemset/problem/1385/G,1385,2300.0,0.5555555555555556,2-sat|dfs and similar|dsu|graphs|implementation,dfs|graphs|implementation|other:2-sat|other:dsu,1861.0,,False
cf:1385F,codeforces,1385F,Removing Leaves,https://codeforces.com/problemset/problem/1385/F,1385,2300.0,0.5555555555555556,data structures|greedy|implementation|trees,data_structures|greedy|implementation|trees,2841.0,,False
cf:1385E,codeforces,1385E,Directing Edges,https://codeforces.com/problemset/problem/1385/E,1385,2000.0,0.4444444444444444,constructive algorithms|dfs and similar|graphs,constructive|dfs|graphs,9324.0,,False
cf:1385D,codeforces,1385D,a-Good String,https://codeforces.com/problemset/problem/1385/D,1385,1500.0,0.25925925925925924,bitmasks|brute force|divide and conquer|dp|implementation,bitmask|brute_force|divide_and_conquer|dynamic_programming|implementation,22197.0,,False
cf:1385C,codeforces,1385C,Make It Good,https://codeforces.com/problemset/problem/1385/C,1385,1200.0,0.14814814814814814,greedy,greedy,29107.0,,False
cf:1385B,codeforces,1385B,Restore the Permutation by Merger,https://codeforces.com/problemset/problem/1385/B,1385,800.0,0.0,greedy,greedy,39817.0,,False
cf:1385A,codeforces,1385A,Three Pairwise Maximums,https://codeforces.com/problemset/problem/1385/A,1385,800.0,0.0,math,math,43793.0,,False
cf:1384B2,codeforces,1384B2,Koa and the Beach (Hard Version),https://codeforces.com/problemset/problem/1384/B2,1384,2200.0,0.5185185185185185,constructive algorithms|dp|greedy|implementation,constructive|dynamic_programming|greedy|implementation,2625.0,,False
cf:1384B1,codeforces,1384B1,Koa and the Beach (Easy Version),https://codeforces.com/problemset/problem/1384/B1,1384,1900.0,0.4074074074074074,brute force|dp|greedy,brute_force|dynamic_programming|greedy,4132.0,,False
cf:1384A,codeforces,1384A,Common Prefixes,https://codeforces.com/problemset/problem/1384/A,1384,1200.0,0.14814814814814814,constructive algorithms|greedy|strings,constructive|greedy|strings,19806.0,,False
cf:1383F,codeforces,1383F,Special Edges,https://codeforces.com/problemset/problem/1383/F,1383,3200.0,0.8888888888888888,flows|graphs,graphs|network_flow,450.0,,False
cf:1383E,codeforces,1383E,Strange Operation,https://codeforces.com/problemset/problem/1383/E,1383,2800.0,0.7407407407407407,combinatorics|data structures|dp,combinatorics|data_structures|dynamic_programming,1060.0,,False
cf:1383D,codeforces,1383D,Rearrange,https://codeforces.com/problemset/problem/1383/D,1383,2800.0,0.7407407407407407,brute force|constructive algorithms|graphs|greedy|sortings,brute_force|constructive|graphs|greedy|sorting,804.0,,False
cf:1383C,codeforces,1383C,String Transformation 2,https://codeforces.com/problemset/problem/1383/C,1383,3100.0,0.8518518518518519,bitmasks|dp|graphs|trees,bitmask|dynamic_programming|graphs|trees,698.0,,False
cf:1383B,codeforces,1383B,GameGame,https://codeforces.com/problemset/problem/1383/B,1383,1900.0,0.4074074074074074,bitmasks|constructive algorithms|dp|games|greedy|math,bitmask|constructive|dynamic_programming|game_theory|greedy|math,5542.0,,False
cf:1383A,codeforces,1383A,String Transformation 1,https://codeforces.com/problemset/problem/1383/A,1383,1700.0,0.3333333333333333,dsu|graphs|greedy|sortings|strings|trees|two pointers,graphs|greedy|other:dsu|sorting|strings|trees|two_pointers,11365.0,,False
cf:1382B,codeforces,1382B,Sequential Nim,https://codeforces.com/problemset/problem/1382/B,1382,1100.0,0.1111111111111111,dp|games,dynamic_programming|game_theory,26327.0,,False
cf:1382A,codeforces,1382A,Common Subsequence,https://codeforces.com/problemset/problem/1382/A,1382,800.0,0.0,brute force,brute_force,27398.0,,False
cf:1381E,codeforces,1381E,Origami,https://codeforces.com/problemset/problem/1381/E,1381,3300.0,0.9259259259259259,geometry|math|sortings,geometry|math|sorting,279.0,,False
cf:1381D,codeforces,1381D,The Majestic Brown Tree Snake,https://codeforces.com/problemset/problem/1381/D,1381,3000.0,0.8148148148148148,dfs and similar|dp|greedy|trees|two pointers,dfs|dynamic_programming|greedy|trees|two_pointers,828.0,,False
cf:1381C,codeforces,1381C,Mastermind,https://codeforces.com/problemset/problem/1381/C,1381,2500.0,0.6296296296296297,constructive algorithms|graph matchings|greedy|implementation|sortings|two pointers,constructive|greedy|implementation|other:graph matchings|sorting|two_pointers,1717.0,,False
cf:1381B,codeforces,1381B,Unmerge,https://codeforces.com/problemset/problem/1381/B,1381,1800.0,0.37037037037037035,dp,dynamic_programming,9645.0,,False
cf:1381A2,codeforces,1381A2,Prefix Flip (Hard Version),https://codeforces.com/problemset/problem/1381/A2,1381,1700.0,0.3333333333333333,constructive algorithms|data structures|implementation|strings|two pointers,constructive|data_structures|implementation|strings|two_pointers,14435.0,,False
cf:1381A1,codeforces,1381A1,Prefix Flip (Easy Version),https://codeforces.com/problemset/problem/1381/A1,1381,1300.0,0.18518518518518517,constructive algorithms|data structures|strings,constructive|data_structures|strings,21819.0,,False
cf:1380G,codeforces,1380G,Circular Dungeon,https://codeforces.com/problemset/problem/1380/G,1380,2600.0,0.6666666666666666,greedy|math|probabilities,greedy|math|probability,938.0,,False
cf:1380F,codeforces,1380F,Strange Addition,https://codeforces.com/problemset/problem/1380/F,1380,2600.0,0.6666666666666666,data structures|dp|matrices,data_structures|dynamic_programming|other:matrices,896.0,,False
cf:1380E,codeforces,1380E,Merging Towers,https://codeforces.com/problemset/problem/1380/E,1380,2300.0,0.5555555555555556,data structures|dsu|implementation|trees,data_structures|implementation|other:dsu|trees,2431.0,,False
cf:1380D,codeforces,1380D,Berserk And Fireball,https://codeforces.com/problemset/problem/1380/D,1380,2000.0,0.4444444444444444,constructive algorithms|greedy|implementation|math|two pointers,constructive|greedy|implementation|math|two_pointers,5033.0,,False
cf:1380C,codeforces,1380C,Create The Teams,https://codeforces.com/problemset/problem/1380/C,1380,1400.0,0.2222222222222222,brute force|dp|greedy|implementation|sortings,brute_force|dynamic_programming|greedy|implementation|sorting,22852.0,,False
cf:1380B,codeforces,1380B,Universal Solution,https://codeforces.com/problemset/problem/1380/B,1380,1400.0,0.2222222222222222,greedy,greedy,15323.0,,False
cf:1380A,codeforces,1380A,Three Indices,https://codeforces.com/problemset/problem/1380/A,1380,900.0,0.037037037037037035,brute force|data structures,brute_force|data_structures,41744.0,,False
cf:1379F2,codeforces,1379F2,Chess Strikes Back (hard version),https://codeforces.com/problemset/problem/1379/F2,1379,2800.0,0.7407407407407407,data structures|divide and conquer,data_structures|divide_and_conquer,583.0,,False
cf:1379F1,codeforces,1379F1,Chess Strikes Back (easy version),https://codeforces.com/problemset/problem/1379/F1,1379,2700.0,0.7037037037037037,binary search|data structures,binary_search|data_structures,689.0,,False
cf:1379E,codeforces,1379E,Inverse Genealogy,https://codeforces.com/problemset/problem/1379/E,1379,2800.0,0.7407407407407407,constructive algorithms|divide and conquer|dp|math|trees,constructive|divide_and_conquer|dynamic_programming|math|trees,474.0,,False
cf:1379D,codeforces,1379D,New Passenger Trams,https://codeforces.com/problemset/problem/1379/D,1379,2300.0,0.5555555555555556,binary search|brute force|data structures|sortings|two pointers,binary_search|brute_force|data_structures|sorting|two_pointers,1153.0,,False
cf:1379C,codeforces,1379C,Choosing flowers,https://codeforces.com/problemset/problem/1379/C,1379,2000.0,0.4444444444444444,binary search|brute force|data structures|dfs and similar|dp|greedy|sortings|two pointers,binary_search|brute_force|data_structures|dfs|dynamic_programming|greedy|sorting|two_pointers,6129.0,,False
cf:1379B,codeforces,1379B,Dubious Cyrpto,https://codeforces.com/problemset/problem/1379/B,1379,1500.0,0.25925925925925924,binary search|brute force|math|number theory,binary_search|brute_force|math|number_theory,13205.0,,False
cf:1379A,codeforces,1379A,Acacius and String,https://codeforces.com/problemset/problem/1379/A,1379,1500.0,0.25925925925925924,brute force|implementation|strings,brute_force|implementation|strings,12340.0,,False
cf:1375I,codeforces,1375I,Cubic Lattice,https://codeforces.com/problemset/problem/1375/I,1375,3500.0,1.0,geometry|math|matrices|number theory,geometry|math|number_theory|other:matrices,279.0,,False
cf:1375H,codeforces,1375H,Set Merging,https://codeforces.com/problemset/problem/1375/H,1375,3300.0,0.9259259259259259,constructive algorithms|divide and conquer,constructive|divide_and_conquer,499.0,,False
cf:1375G,codeforces,1375G,Tree Modification,https://codeforces.com/problemset/problem/1375/G,1375,2800.0,0.7407407407407407,brute force|constructive algorithms|dfs and similar|graph matchings|graphs|trees,brute_force|constructive|dfs|graphs|other:graph matchings|trees,2195.0,,False
cf:1375F,codeforces,1375F,Integer Game,https://codeforces.com/problemset/problem/1375/F,1375,2600.0,0.6666666666666666,constructive algorithms|games|interactive|math,constructive|game_theory|math|other:interactive,2522.0,,False
cf:1375E,codeforces,1375E,Inversion SwapSort,https://codeforces.com/problemset/problem/1375/E,1375,2500.0,0.6296296296296297,constructive algorithms|greedy|sortings,constructive|greedy|sorting,3387.0,,False
cf:1375D,codeforces,1375D,Replace by MEX,https://codeforces.com/problemset/problem/1375/D,1375,1900.0,0.4074074074074074,brute force|constructive algorithms|sortings,brute_force|constructive|sorting,10192.0,,False
cf:1375C,codeforces,1375C,Element Extermination,https://codeforces.com/problemset/problem/1375/C,1375,1400.0,0.2222222222222222,constructive algorithms|data structures|greedy,constructive|data_structures|greedy,23083.0,,False
cf:1375B,codeforces,1375B,Neighbor Grid,https://codeforces.com/problemset/problem/1375/B,1375,1200.0,0.14814814814814814,constructive algorithms|greedy,constructive|greedy,17875.0,,False
cf:1375A,codeforces,1375A,Sign Flipping,https://codeforces.com/problemset/problem/1375/A,1375,1100.0,0.1111111111111111,constructive algorithms|math,constructive|math,18880.0,,False
cf:1374F,codeforces,1374F,Cyclic Shifts Sorting,https://codeforces.com/problemset/problem/1374/F,1374,2400.0,0.5925925925925926,brute force|constructive algorithms|implementation|sortings,brute_force|constructive|implementation|sorting,1417.0,,False
cf:1374E2,codeforces,1374E2,Reading Books (hard version),https://codeforces.com/problemset/problem/1374/E2,1374,2500.0,0.6296296296296297,data structures|greedy|implementation|sortings|ternary search|two pointers,data_structures|greedy|implementation|other:ternary search|sorting|two_pointers,1091.0,,False
cf:1374E1,codeforces,1374E1,Reading Books (easy version),https://codeforces.com/problemset/problem/1374/E1,1374,1600.0,0.2962962962962963,data structures|greedy|sortings,data_structures|greedy|sorting,15065.0,,False
cf:1374D,codeforces,1374D,Zero Remainder Array,https://codeforces.com/problemset/problem/1374/D,1374,1400.0,0.2222222222222222,math|sortings|two pointers,math|sorting|two_pointers,31929.0,,False
cf:1374C,codeforces,1374C,Move Brackets,https://codeforces.com/problemset/problem/1374/C,1374,1000.0,0.07407407407407407,greedy|strings,greedy|strings,65771.0,,False
cf:1374B,codeforces,1374B,"Multiply by 2, divide by 6",https://codeforces.com/problemset/problem/1374/B,1374,900.0,0.037037037037037035,math,math,73935.0,,False
cf:1374A,codeforces,1374A,Required Remainder,https://codeforces.com/problemset/problem/1374/A,1374,800.0,0.0,math,math,64959.0,,False
cf:1373G,codeforces,1373G,Pawns,https://codeforces.com/problemset/problem/1373/G,1373,2600.0,0.6666666666666666,data structures|divide and conquer|greedy,data_structures|divide_and_conquer|greedy,929.0,,False
cf:1373F,codeforces,1373F,Network Coverage,https://codeforces.com/problemset/problem/1373/F,1373,2400.0,0.5925925925925926,binary search|constructive algorithms|data structures|greedy,binary_search|constructive|data_structures|greedy,1890.0,,False
cf:1373E,codeforces,1373E,Sum of Digits,https://codeforces.com/problemset/problem/1373/E,1373,2200.0,0.5185185185185185,brute force|constructive algorithms|dp|greedy,brute_force|constructive|dynamic_programming|greedy,2969.0,,False
cf:1373D,codeforces,1373D,Maximum Sum on Even Positions,https://codeforces.com/problemset/problem/1373/D,1373,1600.0,0.2962962962962963,divide and conquer|dp|greedy|implementation,divide_and_conquer|dynamic_programming|greedy|implementation,17966.0,,False
cf:1373C,codeforces,1373C,Pluses and Minuses,https://codeforces.com/problemset/problem/1373/C,1373,1300.0,0.18518518518518517,math,math,19438.0,,False
cf:1373B,codeforces,1373B,01 Game,https://codeforces.com/problemset/problem/1373/B,1373,900.0,0.037037037037037035,games,game_theory,54556.0,,False
cf:1373A,codeforces,1373A,Donut Shops,https://codeforces.com/problemset/problem/1373/A,1373,1000.0,0.07407407407407407,greedy|implementation|math,greedy|implementation|math,29694.0,,False
cf:1372F,codeforces,1372F,Omkar and Modes,https://codeforces.com/problemset/problem/1372/F,1372,2700.0,0.7037037037037037,binary search|divide and conquer|interactive,binary_search|divide_and_conquer|other:interactive,498.0,,False
cf:1372E,codeforces,1372E,Omkar and Last Floor,https://codeforces.com/problemset/problem/1372/E,1372,2900.0,0.7777777777777778,dp|greedy|two pointers,dynamic_programming|greedy|two_pointers,1440.0,,False
cf:1372D,codeforces,1372D,Omkar and Circle,https://codeforces.com/problemset/problem/1372/D,1372,2100.0,0.48148148148148145,brute force|dp|games|greedy,brute_force|dynamic_programming|game_theory|greedy,5744.0,,False
cf:1372C,codeforces,1372C,Omkar and Baseball,https://codeforces.com/problemset/problem/1372/C,1372,1500.0,0.25925925925925924,constructive algorithms|math,constructive|math,19171.0,,False
cf:1372B,codeforces,1372B,Omkar and Last Class of Math,https://codeforces.com/problemset/problem/1372/B,1372,1300.0,0.18518518518518517,greedy|math|number theory,greedy|math|number_theory,37313.0,,False
cf:1372A,codeforces,1372A,Omkar and Completion,https://codeforces.com/problemset/problem/1372/A,1372,800.0,0.0,constructive algorithms|implementation,constructive|implementation,33567.0,,False
cf:1371F,codeforces,1371F,Raging Thunder,https://codeforces.com/problemset/problem/1371/F,1371,2800.0,0.7407407407407407,data structures|divide and conquer|implementation,data_structures|divide_and_conquer|implementation,696.0,,False
cf:1371E2,codeforces,1371E2,Asterism (Hard Version),https://codeforces.com/problemset/problem/1371/E2,1371,2300.0,0.5555555555555556,binary search|combinatorics|dp|math|number theory|sortings,binary_search|combinatorics|dynamic_programming|math|number_theory|sorting,2518.0,,False
cf:1371E1,codeforces,1371E1,Asterism (Easy Version),https://codeforces.com/problemset/problem/1371/E1,1371,1900.0,0.4074074074074074,binary search|brute force|combinatorics|math|number theory|sortings,binary_search|brute_force|combinatorics|math|number_theory|sorting,5539.0,,False
cf:1371D,codeforces,1371D,Grid-00100,https://codeforces.com/problemset/problem/1371/D,1371,1600.0,0.2962962962962963,constructive algorithms|greedy|implementation,constructive|greedy|implementation,13751.0,,False
